代号	论坛	标题	链接
Hong_2015-08-16_039	多维社区	我们不冲谁冲	http://blog.dwnews.com/post-839533.html
Hong_2015-08-16_040	多维社区	习近平：主动来一场“学习的革命”	http://blog.dwnews.com/post-839535.html
Hong_2015-08-16_047	多维社区	这是抗战老兵的荣光，我们为他们骄傲	http://blog.dwnews.com/post-839549.html
Hong_2015-08-16_027	多维社区	决战全面小康的法宝	http://blog.dwnews.com/post-839518.html
Hong_2015-08-16_046	多维社区	用忠诚勇敢筑牢国家安全钢铁长城	http://blog.dwnews.com/post-839548.html
Hong_2015-08-16_049	多维社区	中纪委巡视背后：不留死角 “清水衙门”也不放过	http://blog.dwnews.com/post-839554.html
Hong_2015-08-16_050	多维社区	中宣部常务副部长黄坤明：弘扬抗战精神 推进伟大事业 	http://blog.dwnews.com/post-839557.html
Hong_2015-08-16_045	多维社区	学者亲述：为何联名声讨安倍	http://blog.dwnews.com/post-839546.html
Hong_2015-08-16_032	多维社区	全民族团结抗战的胜利	http://blog.dwnews.com/post-839525.html
Hong_2015-08-16_051	多维社区	总理做后盾 创客们，拼吧！	http://blog.dwnews.com/post-839559.html
Hong_2015-08-16_054	多维社区	【原】以更大政治勇气和智慧深化改革	http://blog.dwnews.com/post-839563.html
Hong_2015-08-16_038	多维社区	为中国新闻界树立典范	http://blog.dwnews.com/post-839532.html
Hong_2015-08-16_033	多维社区	让法治成为中国的风尚与信仰	http://blog.dwnews.com/post-839526.html
Hong_2015-08-16_043	多维社区	习近平治国理政1000天 迈出实现中国梦坚实步伐	http://blog.dwnews.com/post-839541.html
Hong_2015-08-16_034	多维社区	让铁血英雄成为民族精神最醒目的标识	http://blog.dwnews.com/post-839527.html
Hong_2015-08-16_052	多维社区	【原】铭记历史，不忘抗战	http://blog.dwnews.com/post-839560.html
Hong_2015-08-16_053	多维社区	中国移动90%以上经理人员接受反腐倡廉教育	http://blog.dwnews.com/post-839561.html
Hong_2015-08-16_024	泰国华人论坛	坚定理想信念	http://www.taihuabbs.com/read-htm-tid-287752-ds-1.html
Hong_2015-08-16_044	泰国华人论坛	习式新常态引领“十三五”：经济发展向质量进军	http://www.taihuabbs.com/read-htm-tid-287759-ds-1.html
Hong_2015-08-16_003	外来客论坛	“爱心车队”：灾难之中的那抹亮色	http://www.wailaike.net/post?id=1677
Hong_2015-08-16_004	外来客论坛	“平语”近人——从讲故事领略习近平的外交智慧	http://www.wailaike.net/post?id=1678
Hong_2015-08-16_004	泰国华人论坛	“平语”近人——从讲故事领略习近平的外交智慧	http://www.taihuabbs.com/read-htm-tid-287743-ds-1.html
Hong_2015-08-16_002	外来客论坛	互联网发力经济——中国比美国更有机会	http://www.wailaike.net/post?id=1676
Hong_2015-08-16_044	多维社区	习式新常态引领“十三五”：经济发展向质量进军	http://blog.dwnews.com/post-839544.html
Hong_2015-08-16_005	外来客论坛	【原】“支教岛”刷爆朋友圈 李淑芳善举感动万千人	http://www.wailaike.net/post?id=1679
Hong_2015-08-16_007	外来客论坛	【原】人人都应是网络文明志愿者	http://www.wailaike.net/post?id=1681
Hong_2015-08-16_006	外来客论坛	【原】美丽中国	http://www.wailaike.net/post?id=1680
Hong_2015-08-16_001	外来客论坛	德国市民：对安倍谈话失望 他没资格统领日本	http://www.wailaike.net/post?id=1675
Hong_2015-08-16_013	外来客论坛	【原】以创新为动力　实现巡视全覆盖	http://www.wailaike.net/post?id=1687
Hong_2015-08-16_054	泰国华人论坛	【原】以更大政治勇气和智慧深化改革	http://www.taihuabbs.com/read-htm-tid-287765-ds-1.html
Hong_2015-08-16_014	外来客论坛	【原】用心领会，深入实践，争做“四有”好网民	http://www.wailaike.net/post?id=1688
Hong_2015-08-16_015	外来客论坛	【原】张首映：践行核心价值观　实现人生价值	http://www.wailaike.net/post?id=1689
Hong_2015-08-16_016	外来客论坛	80后基层交警8年坚守复杂路段 用生命坚持严格执法	http://www.wailaike.net/post?id=1690
Hong_2015-08-16_017	外来客论坛	99岁川军老兵：抗战剧都是乱编 侵华日军很强大	http://www.wailaike.net/post?id=1691
Hong_2015-08-16_014	泰国华人论坛	【原】用心领会，深入实践，争做“四有”好网民	http://www.taihuabbs.com/read-htm-tid-287747-ds-1.html
Hong_2015-08-16_011	外来客论坛	习近平：坚决遏制重特大安全生产事故发生	http://www.wailaike.net/post?id=1685
Hong_2015-08-16_008	外来客论坛	【原】事故面前莫让谣言挡住真相	http://www.wailaike.net/post?id=1682
Hong_2015-08-16_019	外来客论坛	崇德向善 凝聚人心	http://www.wailaike.net/post?id=1693
Hong_2015-08-16_0010	外来客论坛	【原】习近平生态文明论奠基中国梦	http://www.wailaike.net/post?id=1684
Hong_2015-08-16_020	外来客论坛	读日本投降书	http://www.wailaike.net/post?id=1694
Hong_2015-08-16_021	外来客论坛	儿子白血病去世 温州负债夫妇捐出46万剩余善款	http://www.wailaike.net/post?id=1695
Hong_2015-08-16_024	外来客论坛	坚定理想信念	http://www.wailaike.net/post?id=1698
Hong_2015-08-16_023	外来客论坛	脊梁	http://www.wailaike.net/post?id=1697
Hong_2015-08-16_018	外来客论坛	八路军曾东渡黄河抗日：身披麻袋露宿街道	http://www.wailaike.net/post?id=1692
Hong_2015-08-16_009	外来客论坛	【原】王岐山推崇的反腐名臣 一家38人做官无一贪腐	http://www.wailaike.net/post?id=1683
Hong_2015-08-16_048	多维社区	中国崛起	http://blog.dwnews.com/post-839551.html
Hong_2015-08-16_034	外来客论坛	让铁血英雄成为民族精神最醒目的标识	http://www.wailaike.net/post?id=1712
Hong_2015-08-16_022	外来客论坛	干在实处 走在前列	http://www.wailaike.net/post?id=1696
Hong_2015-08-16_032	外来客论坛	全民族团结抗战的胜利	http://www.wailaike.net/post?id=1708
Hong_2015-08-16_025	外来客论坛	坚决支持中央反腐决心，反腐永远在路上	http://www.wailaike.net/post?id=1699
Hong_2015-08-16_035	外来客论坛	台湾问题专家：两岸共圆“中国梦” 台湾才能有前途	http://www.wailaike.net/post?id=1715
Hong_2015-08-16_036	外来客论坛	天津的哥免费搭载乘客疏散：我的名字叫塘沽	http://www.wailaike.net/post?id=1717
Hong_2015-08-16_037	外来客论坛	为了梦想时刻准备着	http://www.wailaike.net/post?id=1720
Hong_2015-08-16_030	外来客论坛	男孩仰口沙滩游泳溺水 好军人挺身救人	http://www.wailaike.net/post?id=1705
Hong_2015-08-16_029	外来客论坛	美国学者劝安倍：不如诚实一跪	http://www.wailaike.net/post?id=1703
Hong_2015-08-16_028	外来客论坛	抗战中哪位开国将军曾打得日本军官敬礼致谢？	http://www.wailaike.net/post?id=1702
Hong_2015-08-16_026	外来客论坛	紧扣“六大纪律” 深化“四个着力”	http://www.wailaike.net/post?id=1700
Hong_2015-08-16_027	外来客论坛	决战全面小康的法宝	http://www.wailaike.net/post?id=1701
Hong_2015-08-16_041	外来客论坛	习近平反腐论述里的大白话：有人独断专行	http://www.wailaike.net/post?id=1726
Hong_2015-08-16_042	外来客论坛	习近平谈抗战：历史不容篡改 铭记历史警示未来	http://www.wailaike.net/post?id=1727
Hong_2015-08-16_044	外来客论坛	习式新常态引领“十三五”：经济发展向质量进军	http://www.wailaike.net/post?id=1729
Hong_2015-08-16_043	外来客论坛	习近平治国理政1000天 迈出实现中国梦坚实步伐	http://www.wailaike.net/post?id=1728
Hong_2015-08-16_012	外来客论坛	【原】一场战斗刺死3名日寇——记抗战老兵杨正新	http://www.wailaike.net/post?id=1686
Hong_2015-08-16_046	外来客论坛	用忠诚勇敢筑牢国家安全钢铁长城	http://www.wailaike.net/post?id=1731
Hong_2015-08-16_048	外来客论坛	中国崛起	http://www.wailaike.net/post?id=1733
Hong_2015-08-16_049	外来客论坛	中纪委巡视背后：不留死角 “清水衙门”也不放过	http://www.wailaike.net/post?id=1734
Hong_2015-08-16_050	外来客论坛	中宣部常务副部长黄坤明：弘扬抗战精神 推进伟大事业 	http://www.wailaike.net/post?id=1735
Hong_2015-08-16_031	外来客论坛	全国各地举行活动纪念抗战胜利70周年	http://www.wailaike.net/post?id=1706
Hong_2015-08-16_039	外来客论坛	我们不冲谁冲	http://www.wailaike.net/post?id=1722
Hong_2015-08-16_045	外来客论坛	学者亲述：为何联名声讨安倍	http://www.wailaike.net/post?id=1730
Hong_2015-08-16_033	外来客论坛	让法治成为中国的风尚与信仰	http://www.wailaike.net/post?id=1710
Hong_2015-08-16_038	外来客论坛	为中国新闻界树立典范	http://www.wailaike.net/post?id=1721
Hong_2015-08-16_051	外来客论坛	总理做后盾 创客们，拼吧！	http://www.wailaike.net/post?id=1736
Hong_2015-08-16_052	外来客论坛	【原】铭记历史，不忘抗战	http://www.wailaike.net/post?id=1737
Hong_2015-08-16_040	外来客论坛	习近平：主动来一场“学习的革命”	http://www.wailaike.net/post?id=1724
Hong_2015-08-16_054	外来客论坛	【原】以更大政治勇气和智慧深化改革	http://www.wailaike.net/post?id=1739
Hong_2015-08-16_053	外来客论坛	中国移动90%以上经理人员接受反腐倡廉教育	http://www.wailaike.net/post?id=1738
Hong_2015-08-16_055	外来客论坛	习近平等七常委带你搞懂“三严三实”	http://www.wailaike.net/post?id=1740
Hong_2015-08-16_001	天易论坛	德国市民：对安倍谈话失望 他没资格统领日本	http://bbs.wolfax.com/t-158052-1-1.html
Hong_2015-08-16_003	天易论坛	“爱心车队”：灾难之中的那抹亮色	http://bbs.wolfax.com/t-158062-1-1.html
Hong_2015-08-16_002	天易论坛	互联网发力经济——中国比美国更有机会	http://bbs.wolfax.com/t-158057-1-1.html
Hong_2015-08-16_047	外来客论坛	这是抗战老兵的荣光，我们为他们骄傲	http://www.wailaike.net/post?id=1732
Hong_2015-08-16_006	天易论坛	【原】美丽中国	http://bbs.wolfax.com/t-158075-1-1.html
Hong_2015-08-16_008	天易论坛	【原】事故面前莫让谣言挡住真相	http://bbs.wolfax.com/t-158087-1-1.html
Hong_2015-08-16_0010	天易论坛	【原】习近平生态文明论奠基中国梦	http://bbs.wolfax.com/t-158096-1-1.html
Hong_2015-08-16_011	天易论坛	习近平：坚决遏制重特大安全生产事故发生	http://bbs.wolfax.com/t-158102-1-1.html
Hong_2015-08-16_013	天易论坛	【原】以创新为动力　实现巡视全覆盖	http://bbs.wolfax.com/t-158109-1-1.html
Hong_2015-08-16_012	天易论坛	【原】一场战斗刺死3名日寇——记抗战老兵杨正新	http://bbs.wolfax.com/t-158105-1-1.html
Hong_2015-08-16_016	天易论坛	80后基层交警8年坚守复杂路段 用生命坚持严格执法	http://bbs.wolfax.com/t-158121-1-1.html
Hong_2015-08-16_017	天易论坛	99岁川军老兵：抗战剧都是乱编 侵华日军很强大	http://bbs.wolfax.com/t-158127-1-1.html
Hong_2015-08-16_004	天易论坛	“平语”近人——从讲故事领略习近平的外交智慧	http://bbs.wolfax.com/t-158066-1-1.html
Hong_2015-08-16_007	天易论坛	【原】人人都应是网络文明志愿者	http://bbs.wolfax.com/t-158083-1-1.html
Hong_2015-08-16_019	天易论坛	崇德向善 凝聚人心	http://bbs.wolfax.com/t-158138-1-1.html
Hong_2015-08-16_020	天易论坛	读日本投降书	http://bbs.wolfax.com/t-158143-1-1.html
Hong_2015-08-16_005	天易论坛	【原】“支教岛”刷爆朋友圈 李淑芳善举感动万千人	http://bbs.wolfax.com/t-158070-1-1.html
Hong_2015-08-16_015	天易论坛	【原】张首映：践行核心价值观　实现人生价值	http://bbs.wolfax.com/t-158117-1-1.html
Hong_2015-08-16_009	天易论坛	【原】王岐山推崇的反腐名臣 一家38人做官无一贪腐	http://bbs.wolfax.com/t-158092-1-1.html
Hong_2015-08-16_021	天易论坛	儿子白血病去世 温州负债夫妇捐出46万剩余善款	http://bbs.wolfax.com/t-158149-1-1.html
Hong_2015-08-16_022	天易论坛	干在实处 走在前列	http://bbs.wolfax.com/t-158155-1-1.html
Hong_2015-08-16_024	天易论坛	坚定理想信念	http://bbs.wolfax.com/t-158163-1-1.html
Hong_2015-08-16_014	天易论坛	【原】用心领会，深入实践，争做“四有”好网民	http://bbs.wolfax.com/t-158111-1-1.html
Hong_2015-08-16_029	天易论坛	美国学者劝安倍：不如诚实一跪	http://bbs.wolfax.com/t-158181-1-1.html
Hong_2015-08-16_028	天易论坛	抗战中哪位开国将军曾打得日本军官敬礼致谢？	http://bbs.wolfax.com/t-158177-1-1.html
Hong_2015-08-16_027	天易论坛	决战全面小康的法宝	http://bbs.wolfax.com/t-158170-1-1.html
Hong_2015-08-16_025	天易论坛	坚决支持中央反腐决心，反腐永远在路上	http://bbs.wolfax.com/t-158165-1-1.html
Hong_2015-08-16_034	天易论坛	让铁血英雄成为民族精神最醒目的标识	http://bbs.wolfax.com/t-158199-1-1.html
Hong_2015-08-16_035	天易论坛	台湾问题专家：两岸共圆“中国梦” 台湾才能有前途	http://bbs.wolfax.com/t-158202-1-1.html
Hong_2015-08-16_032	天易论坛	全民族团结抗战的胜利	http://bbs.wolfax.com/t-158187-1-1.html
Hong_2015-08-16_036	天易论坛	天津的哥免费搭载乘客疏散：我的名字叫塘沽	http://bbs.wolfax.com/t-158209-1-1.html
Hong_2015-08-16_018	天易论坛	八路军曾东渡黄河抗日：身披麻袋露宿街道	http://bbs.wolfax.com/t-158133-1-1.html
Hong_2015-08-16_033	天易论坛	让法治成为中国的风尚与信仰	http://bbs.wolfax.com/t-158194-1-1.html
Hong_2015-08-16_039	天易论坛	我们不冲谁冲	http://bbs.wolfax.com/t-158220-1-1.html
Hong_2015-08-16_023	天易论坛	脊梁	http://bbs.wolfax.com/t-158159-1-1.html
Hong_2015-08-16_037	天易论坛	为了梦想时刻准备着	http://bbs.wolfax.com/t-158213-1-1.html
Hong_2015-08-16_038	天易论坛	为中国新闻界树立典范	http://bbs.wolfax.com/t-158217-1-1.html
Hong_2015-08-16_040	天易论坛	习近平：主动来一场“学习的革命”	http://bbs.wolfax.com/t-158223-1-1.html
Hong_2015-08-16_041	天易论坛	习近平反腐论述里的大白话：有人独断专行	http://bbs.wolfax.com/t-158227-1-1.html
Hong_2015-08-16_042	天易论坛	习近平谈抗战：历史不容篡改 铭记历史警示未来	http://bbs.wolfax.com/t-158230-1-1.html
Hong_2015-08-16_031	天易论坛	全国各地举行活动纪念抗战胜利70周年	http://bbs.wolfax.com/t-158183-1-1.html
Hong_2015-08-16_044	天易论坛	习式新常态引领“十三五”：经济发展向质量进军	http://bbs.wolfax.com/t-158242-1-1.html
Hong_2015-08-16_045	天易论坛	学者亲述：为何联名声讨安倍	http://bbs.wolfax.com/t-158247-1-1.html
Hong_2015-08-16_047	天易论坛	这是抗战老兵的荣光，我们为他们骄傲	http://bbs.wolfax.com/t-158252-1-1.html
Hong_2015-08-16_046	天易论坛	用忠诚勇敢筑牢国家安全钢铁长城	http://bbs.wolfax.com/t-158249-1-1.html
Hong_2015-08-16_043	天易论坛	习近平治国理政1000天 迈出实现中国梦坚实步伐	http://bbs.wolfax.com/t-158235-1-1.html
Hong_2015-08-16_048	天易论坛	中国崛起	http://bbs.wolfax.com/t-158254-1-1.html
Hong_2015-08-16_053	天易论坛	中国移动90%以上经理人员接受反腐倡廉教育	http://bbs.wolfax.com/t-158268-1-1.html
Hong_2015-08-16_052	天易论坛	【原】铭记历史，不忘抗战	http://bbs.wolfax.com/t-158267-1-1.html
Hong_2015-08-16_054	天易论坛	【原】以更大政治勇气和智慧深化改革	http://bbs.wolfax.com/t-158273-1-1.html
Hong_2015-08-16_050	天易论坛	中宣部常务副部长黄坤明：弘扬抗战精神 推进伟大事业 	http://bbs.wolfax.com/t-158259-1-1.html
Hong_2015-08-16_051	天易论坛	总理做后盾 创客们，拼吧！	http://bbs.wolfax.com/t-158261-1-1.html
Hong_2015-08-16_055	天易论坛	习近平等七常委带你搞懂“三严三实”	http://bbs.wolfax.com/t-158277-1-1.html
Hong_2015-08-16_001	谜米	德国市民：对安倍谈话失望 他没资格统领日本	http://forum.memehk.com/forum.php?mod=viewthread&tid=163634
Hong_2015-08-16_003	谜米	“爱心车队”：灾难之中的那抹亮色	http://forum.memehk.com/forum.php?mod=viewthread&tid=163637
Hong_2015-08-16_005	谜米	【原】“支教岛”刷爆朋友圈 李淑芳善举感动万千人	http://forum.memehk.com/forum.php?mod=viewthread&tid=163639
Hong_2015-08-16_007	谜米	【原】人人都应是网络文明志愿者	http://forum.memehk.com/forum.php?mod=viewthread&tid=163641
Hong_2015-08-16_006	谜米	【原】美丽中国	http://forum.memehk.com/forum.php?mod=viewthread&tid=163640
Hong_2015-08-16_009	谜米	【原】王岐山推崇的反腐名臣 一家38人做官无一贪腐	http://forum.memehk.com/forum.php?mod=viewthread&tid=163642
Hong_2015-08-16_011	谜米	习近平：坚决遏制重特大安全生产事故发生	http://forum.memehk.com/forum.php?mod=viewthread&tid=163643
Hong_2015-08-16_015	谜米	【原】张首映：践行核心价值观　实现人生价值	http://forum.memehk.com/forum.php?mod=viewthread&tid=163645
Hong_2015-08-16_036	谜米	天津的哥免费搭载乘客疏散：我的名字叫塘沽	http://forum.memehk.com/forum.php?mod=viewthread&tid=163663
Hong_2015-08-16_030	谜米	男孩仰口沙滩游泳溺水 好军人挺身救人	http://forum.memehk.com/forum.php?mod=viewthread&tid=163654
Hong_2015-08-16_020	谜米	读日本投降书	http://forum.memehk.com/forum.php?mod=viewthread&tid=163649
Hong_2015-08-16_033	谜米	让法治成为中国的风尚与信仰	http://forum.memehk.com/forum.php?mod=viewthread&tid=163658
Hong_2015-08-16_035	谜米	台湾问题专家：两岸共圆“中国梦” 台湾才能有前途	http://forum.memehk.com/forum.php?mod=viewthread&tid=163660
Hong_2015-08-16_017	谜米	99岁川军老兵：抗战剧都是乱编 侵华日军很强大	http://forum.memehk.com/forum.php?mod=viewthread&tid=163646
Hong_2015-08-16_029	谜米	美国学者劝安倍：不如诚实一跪	http://forum.memehk.com/forum.php?mod=viewthread&tid=163653
Hong_2015-08-16_019	谜米	崇德向善 凝聚人心	http://forum.memehk.com/forum.php?mod=viewthread&tid=163647
Hong_2015-08-16_034	谜米	让铁血英雄成为民族精神最醒目的标识	http://forum.memehk.com/forum.php?mod=viewthread&tid=163659
Hong_2015-08-16_025	谜米	坚决支持中央反腐决心，反腐永远在路上	http://forum.memehk.com/forum.php?mod=viewthread&tid=163652
Hong_2015-08-16_031	谜米	全国各地举行活动纪念抗战胜利70周年	http://forum.memehk.com/forum.php?mod=viewthread&tid=163656
Hong_2015-08-16_021	谜米	儿子白血病去世 温州负债夫妇捐出46万剩余善款	http://forum.memehk.com/forum.php?mod=viewthread&tid=163650
Hong_2015-08-16_037	谜米	为了梦想时刻准备着	http://forum.memehk.com/forum.php?mod=viewthread&tid=163665
Hong_2015-08-16_045	谜米	学者亲述：为何联名声讨安倍	http://forum.memehk.com/forum.php?mod=viewthread&tid=163670
Hong_2015-08-16_039	谜米	我们不冲谁冲	http://forum.memehk.com/forum.php?mod=viewthread&tid=163669
Hong_2015-08-16_047	谜米	这是抗战老兵的荣光，我们为他们骄傲	http://forum.memehk.com/forum.php?mod=viewthread&tid=163673
Hong_2015-08-16_049	谜米	中纪委巡视背后：不留死角 “清水衙门”也不放过	http://forum.memehk.com/forum.php?mod=viewthread&tid=163677
Hong_2015-08-16_048	谜米	中国崛起	http://forum.memehk.com/forum.php?mod=viewthread&tid=163675
Hong_2015-08-16_053	谜米	中国移动90%以上经理人员接受反腐倡廉教育	http://forum.memehk.com/forum.php?mod=viewthread&tid=163683
Hong_2015-08-16_051	谜米	总理做后盾 创客们，拼吧！	http://forum.memehk.com/forum.php?mod=viewthread&tid=163678
Hong_2015-8-13_000	无忧	在逆境中保持微笑	http://bbs.51.ca/thread-678808-1-1.html
Hong_2015-8-13_000	无忧	夏粮喜增3.3%（解码中国经济半年报）	http://bbs.51.ca/thread-678809-1-1.html
Hong_2015-8-13_000	无忧	为国家需要而创新	http://bbs.51.ca/thread-678811-1-1.html
Hong_2015-8-13_000	无忧	徐崇温：在国际比较中坚持和拓展中国道路	http://bbs.51.ca/thread-678812-1-1.html
Hong_2015-8-13_000	无忧	【辉煌50年·大美新西藏】沧桑巨变 雪域放歌	http://bbs.51.ca/thread-678817-1-1.html
Hong_2015-8-13_000	无忧	按照“三严三实”要求 践行井冈山精神	http://bbs.51.ca/thread-678820-1-1.html
Hong_2015-8-13_000	无忧	警卫参谋亲历南京受降：冈村宁次的手一直在抖	http://bbs.51.ca/thread-678829-1-1.html
Hong_2015-8-13_000	无忧	罗援：为抗战老兵发放补贴政治意义远超经济意义	http://bbs.51.ca/thread-678837-1-1.html
Hong_2015-8-13_000	无忧	民政部等三部门要求做好慰问抗战老战士工作	http://bbs.51.ca/thread-678841-1-1.html
Hong_2015-8-13_000	无忧	爱才重才助才 激扬创新力量	http://bbs.51.ca/thread-678842-1-1.html
Hong_2015-8-13_000	无忧	清正廉洁是共产党人从政的法纪红线和道德准则	http://bbs.51.ca/thread-678843-1-1.html
Hong_2015-8-13_000	无忧	西藏女性命运变迁：从命价“一根绳”到撑起半边天	http://bbs.51.ca/thread-678845-1-1.html
Hong_2015-8-13_000	无忧	西藏嬗变50年：离太阳最近，党中央常挂怀的地方	http://bbs.51.ca/thread-678847-1-1.html
Hong_2015-8-13_000	无忧	享受生命，让自己快乐	http://bbs.51.ca/thread-678848-1-1.html
Hong_2015-8-13_000	无忧	佟麟阁：“军人就应以死报国”	http://bbs.51.ca/thread-678850-1-1.html
Hong_2015-8-13_000	无忧	抗战丰碑：老兵群像和他们的故事	http://bbs.51.ca/thread-678856-1-1.html
Hong_2015-8-13_000	无忧	揭秘日本发动九一八事变侵略行径如何曝光于国际社会	http://bbs.51.ca/thread-678861-1-1.html
Hong_2015-8-13_000	无忧	10个月助6千位寻人者圆梦 《等着我》进军黄金档温情继续	http://bbs.51.ca/thread-678863-1-1.html
Hong_2015-8-13_000	无忧	发改委已下达18省市水污染治理投资计划	http://bbs.51.ca/thread-678873-1-1.html
Hong_2015-8-13_000	无忧	命中注定不是天才的我们	http://bbs.51.ca/thread-678878-1-1.html
Hong_2015-8-13_000	无忧	跨越苦难	http://bbs.51.ca/thread-678880-1-1.html
Hong_2015-8-13_000	无忧	生命的意义作文	http://bbs.51.ca/thread-678881-1-1.html
Hong_2015-8-13_000	无忧	奔跑不只为第一	http://bbs.51.ca/thread-678885-1-1.html
Hong_2015-8-13_000	无忧	改变自己	http://bbs.51.ca/thread-678886-1-1.html
Hong_2015-8-13_000	无忧	经历风雨才能见彩虹	http://bbs.51.ca/thread-678887-1-1.html
Hong_2015-8-13_000	无忧	如果无法赢在起点，就想办法赢在终点！	http://bbs.51.ca/thread-678888-1-1.html
Hong_2015-8-13_000	无忧	天道酬勤	http://bbs.51.ca/thread-678893-1-1.html
Hong_2015-8-13_000	无忧	什么时候都不能丢弃“仁”性	http://bbs.51.ca/thread-678897-1-1.html
Hong_2015-8-13_000	无忧	印度如何超越中国	http://bbs.51.ca/thread-678899-1-1.html
Hong_2015-8-13_000	无忧	文明建造	http://bbs.51.ca/thread-678900-1-1.html
Hong_2015-8-13_000	无忧	做一个友谊上的大富翁	http://bbs.51.ca/thread-678903-1-1.html
Hong_2015-8-13_000	无忧	做人贵在难得糊涂	http://bbs.51.ca/thread-678910-1-1.html
Hong_2015-8-13_000	无忧	千万不要“不好意思”	http://bbs.51.ca/thread-678911-1-1.html
Hong_2015-8-13_000	无忧	良言还需裹“糖衣”	http://bbs.51.ca/thread-678916-1-1.html
Hong_2015-8-13_000	无忧	远离不利的价值观	http://bbs.51.ca/thread-678919-1-1.html
Hong_2015-8-13_000	无忧	在勤奋中创造奇迹	http://bbs.51.ca/thread-678920-1-1.html
Hong_2015-8-13_000	无忧	打开窗户，让自己透透气	http://bbs.51.ca/thread-678921-1-1.html
Hong_2015-8-14_000	无忧论坛	达赖二哥：一生都懊悔与美国中情局合作	http://bbs.51.ca/thread-679242-1-1.html
Hong_2015-8-14_001	无忧论坛	西藏为200名基层党组织书记“充电”	http://bbs.51.ca/thread-679243-1-1.html
Hong_2015-8-14_002	无忧论坛	习大大：世界的命运必须由各国人民共同掌握	http://bbs.51.ca/thread-679244-1-1.html
Hong_2015-8-14_003	无忧论坛	拉黑歌曲是政府负责任的表现	http://bbs.51.ca/thread-679245-1-1.html
Hong_2015-8-14_005	无忧论坛	无产阶级最需要共产党	http://bbs.51.ca/thread-679246-1-1.html
Hong_2015-8-14_006	无忧论坛	勿忘历史，敬畏英雄----改过	http://bbs.51.ca/thread-679247-1-1.html
Hong_2015-8-14_007	无忧论坛	中国抗日战争胜利七十年祭	http://bbs.51.ca/thread-679248-1-1.html
Hong_2015-8-14_008	无忧论坛	【改动】捍卫“历史正义”才能走向解放	http://bbs.51.ca/thread-679249-1-1.html
Hong_2015-8-14_010	无忧论坛	将“个人梦”融入“中国梦” 凝聚青春力量	http://bbs.51.ca/thread-679250-1-1.html
Hong_2015-8-14_011	无忧论坛	毛主席不费一兵一卒就吓退了傅作义的十万大军	http://bbs.51.ca/thread-679251-1-1.html
Hong_2015-8-14_012	无忧论坛	中国最有骨气的人：毛主席第一当之无愧	http://bbs.51.ca/thread-679252-1-1.html
Hong_2015-8-14_013	无忧论坛	保护孩子的基本权利应成为国家意识-改	http://bbs.51.ca/thread-679255-1-1.html
Hong_2015-8-14_015	无忧论坛	可歌可泣的沙窝阻击战	http://bbs.51.ca/thread-679257-1-1.html
Hong_2015-8-14_016	无忧论坛	拯救大象罗拉，对象牙制品说不	http://bbs.51.ca/thread-679258-1-1.html
Hong_2015-8-14_017	无忧论坛	做公益不是做生意	http://bbs.51.ca/thread-679259-1-1.html
Hong_2015-8-14_018	无忧论坛	我的网络正能量—修改后	http://bbs.51.ca/thread-679260-1-1.html
Hong_2015-8-14_020	无忧论坛	形成建设美好新疆的强大正能量	http://bbs.51.ca/thread-679261-1-1.html
Hong_2015-8-14_021	无忧论坛	镇江检察三有精神彰显正能量	http://bbs.51.ca/thread-679262-1-1.html
Hong_2015-8-14_022	无忧论坛	最美“夺刀少年”上海接受疤痕修复援助	http://bbs.51.ca/thread-679263-1-1.html
Hong_2015-8-14_023	无忧论坛	一家三代接力照顾93岁孤寡老太35年 两家非亲非故	http://bbs.51.ca/thread-679266-1-1.html
Hong_2015-8-14_026	无忧论坛	特警爱心接力助女孩考上大学_修改过	http://bbs.51.ca/thread-679269-1-1.html
Hong_2015-8-14_027	无忧论坛	孝顺女儿带患病母亲上学11年 1碗豆腐吃2天	http://bbs.51.ca/thread-679272-1-1.html
Hong_2015-8-14_028	无忧论坛	“咬定青山”才有“绿水青山”（人民论坛）	http://bbs.51.ca/thread-679273-1-1.html
Hong_2015-8-14_030	无忧论坛	人民日报刊文梳理“狼牙山五壮士”史实 驳抹黑言论	http://bbs.51.ca/thread-679274-1-1.html
Hong_2015-8-14_031	无忧论坛	日本侵华战争遗孤：中国父亲养育了我们三代人	http://bbs.51.ca/thread-679277-1-1.html
Hong_2015-8-14_032	无忧论坛	推进生态文明建设的战略深意	http://bbs.51.ca/thread-679279-1-1.html
Hong_2015-8-14_033	无忧论坛	为爱奔跑！邯郸小伙奔跑60公里祝母亲60岁生日快乐	http://bbs.51.ca/thread-679281-1-1.html
Hong_2015-8-14_035	无忧论坛	为了藏族孩子成长 难舍西部支教情	http://bbs.51.ca/thread-679282-1-1.html
Hong_2015-8-14_037	无忧论坛	一座孤岛，一个人	http://bbs.51.ca/thread-679284-1-1.html
Hong_2015-8-14_038	无忧论坛	走真正和平发展之路——全球华侨华人纪念抗战胜利70周年活动在柏林举行	http://bbs.51.ca/thread-679285-1-1.html
Hong_2015-8-14_040	无忧论坛	产妇羊水栓塞一度命悬一线 济南上百市民排队献血	http://bbs.51.ca/thread-679287-1-1.html
Hong_2015-8-14_041	无忧论坛	甘肃清水县“天使妈妈”坚持14年传递爱心	http://bbs.51.ca/thread-679288-1-1.html
